c_number	entry	name
C06547	M00368	Ethylene_biosynthesis_methionine_ethylene
C00019	M00368	Ethylene_biosynthesis_methionine_ethylene
C01234	M00368	Ethylene_biosynthesis_methionine_ethylene
C05143	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C03004	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C00082	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C03742	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C04350	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C15503	M00369	Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
C05837	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C16518	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C16516	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C02937	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C00078	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C16517	M00370	Glucosinolate_biosynthesis_tryptophan_glucobrassicin
C15796	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15794	M00371	Castasterone_biosynthesis_campesterol_castasterone
C01789	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15802	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15801	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15803	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15795	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15797	M00371	Castasterone_biosynthesis_campesterol_castasterone
C15800	M00371	Castasterone_biosynthesis_campesterol_castasterone
C13431	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C02094	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C13455	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C13433	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C13453	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C08614	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C06082	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C08591	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C08579	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C06098	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C08606	M00372	Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
C00332	M00373	Ethylmalonyl_pathway
C18324	M00373	Ethylmalonyl_pathway
C00100	M00373	Ethylmalonyl_pathway
C06027	M00373	Ethylmalonyl_pathway
C04348	M00373	Ethylmalonyl_pathway
C00048	M00373	Ethylmalonyl_pathway
C06028	M00373	Ethylmalonyl_pathway
C20238	M00373	Ethylmalonyl_pathway
C01213	M00373	Ethylmalonyl_pathway
C00149	M00373	Ethylmalonyl_pathway
C00091	M00373	Ethylmalonyl_pathway
C00877	M00373	Ethylmalonyl_pathway
C18026	M00373	Ethylmalonyl_pathway
C03561	M00373	Ethylmalonyl_pathway
C00024	M00373	Ethylmalonyl_pathway
C00683	M00373	Ethylmalonyl_pathway
C00332	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00036	M00374	Dicarboxylate_hydroxybutyrate_cycle
C11062	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00074	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00022	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00042	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00989	M00374	Dicarboxylate_hydroxybutyrate_cycle
C01144	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00122	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00091	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00232	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00149	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00877	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00024	M00374	Dicarboxylate_hydroxybutyrate_cycle
C00332	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00100	M00375	Hydroxypropionate_hydroxybutylate_cycle
C11062	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00083	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00894	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00989	M00375	Hydroxypropionate_hydroxybutylate_cycle
C01013	M00375	Hydroxypropionate_hydroxybutylate_cycle
C01144	M00375	Hydroxypropionate_hydroxybutylate_cycle
C01213	M00375	Hydroxypropionate_hydroxybutylate_cycle
C05668	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00091	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00222	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00232	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00877	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00024	M00375	Hydroxypropionate_hydroxybutylate_cycle
C00683	M00375	Hydroxypropionate_hydroxybutylate_cycle
C04348	M00376	3_Hydroxypropionate_bi_cycle
C00122	M00376	3_Hydroxypropionate_bi_cycle
C00042	M00376	3_Hydroxypropionate_bi_cycle
C00100	M00376	3_Hydroxypropionate_bi_cycle
C18323	M00376	3_Hydroxypropionate_bi_cycle
C00083	M00376	3_Hydroxypropionate_bi_cycle
C00894	M00376	3_Hydroxypropionate_bi_cycle
C05668	M00376	3_Hydroxypropionate_bi_cycle
C00222	M00376	3_Hydroxypropionate_bi_cycle
C01011	M00376	3_Hydroxypropionate_bi_cycle
C00149	M00376	3_Hydroxypropionate_bi_cycle
C01213	M00376	3_Hydroxypropionate_bi_cycle
C00024	M00376	3_Hydroxypropionate_bi_cycle
C00022	M00376	3_Hydroxypropionate_bi_cycle
C06027	M00376	3_Hydroxypropionate_bi_cycle
C01013	M00376	3_Hydroxypropionate_bi_cycle
C00048	M00376	3_Hydroxypropionate_bi_cycle
C06028	M00376	3_Hydroxypropionate_bi_cycle
C00091	M00376	3_Hydroxypropionate_bi_cycle
C00683	M00376	3_Hydroxypropionate_bi_cycle
C00237	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00011	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00234	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00143	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00440	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00101	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00058	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00445	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C00024	M00377	Reductive_acetyl_CoA_pathway_Wood_Ljungdahl_pathway
C04732	M00378	F420_biosynthesis_archaea
C19156	M00378	F420_biosynthesis_archaea
C19154	M00378	F420_biosynthesis_archaea
C21971	M00378	F420_biosynthesis_archaea
C00876	M00378	F420_biosynthesis_archaea
C19153	M00378	F420_biosynthesis_archaea
C19152	M00378	F420_biosynthesis_archaea
C19155	M00378	F420_biosynthesis_archaea
C00001	M00416	Cytochrome_aa3_600_menaquinol_oxidase
C00007	M00416	Cytochrome_aa3_600_menaquinol_oxidase
C00828	M00416	Cytochrome_aa3_600_menaquinol_oxidase
C05819	M00416	Cytochrome_aa3_600_menaquinol_oxidase
C00399	M00417	Cytochrome_o_ubiquinol_oxidase
C00390	M00417	Cytochrome_o_ubiquinol_oxidase
C00007	M00417	Cytochrome_o_ubiquinol_oxidase
C00001	M00417	Cytochrome_o_ubiquinol_oxidase
C01455	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C00512	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C09818	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C09819	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C09817	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C09820	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C09816	M00418	Toluene_degradation_anaerobic_toluene_benzoyl_CoA
C06575	M00419	Cymene_degradation_p_cymene_p_cumate
C06578	M00419	Cymene_degradation_p_cymene_p_cumate
C06576	M00419	Cymene_degradation_p_cymene_p_cumate
C06577	M00419	Cymene_degradation_p_cymene_p_cumate
C00024	M00422	Acetyl_CoA_pathway_CO2_acetyl_CoA
C00237	M00422	Acetyl_CoA_pathway_CO2_acetyl_CoA
C00011	M00422	Acetyl_CoA_pathway_CO2_acetyl_CoA
C00233	M00432	Leucine_biosynthesis_2_oxoisovalerate_2_oxoisocaproate
C02504	M00432	Leucine_biosynthesis_2_oxoisovalerate_2_oxoisocaproate
C04411	M00432	Leucine_biosynthesis_2_oxoisovalerate_2_oxoisocaproate
C00141	M00432	Leucine_biosynthesis_2_oxoisovalerate_2_oxoisocaproate
C00024	M00432	Leucine_biosynthesis_2_oxoisovalerate_2_oxoisocaproate
C05662	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C00026	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C01251	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C04002	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C00322	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C00024	M00433	Lysine_biosynthesis_2_oxoglutarate_2_oxoadipate
C05539	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00666	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C03972	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00680	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C03082	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00047	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00049	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C04390	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C20258	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00441	M00525	Lysine_biosynthesis_acetyl_DAP_pathway_aspartate_lysine
C00680	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C03972	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C00047	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C03082	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C03871	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C00049	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C20258	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C00441	M00526	Lysine_biosynthesis_DAP_dehydrogenase_pathway_aspartate_lysine
C00680	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C00666	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C03972	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C00047	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C03082	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C00049	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C20258	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C00441	M00527	Lysine_biosynthesis_DAP_aminotransferase_pathway_aspartate_lysine
C00192	M00528	Nitrification_ammonia_nitrite
C00014	M00528	Nitrification_ammonia_nitrite
C00088	M00528	Nitrification_ammonia_nitrite
C00533	M00529	Denitrification_nitrate_nitrogen
C00244	M00529	Denitrification_nitrate_nitrogen
C00697	M00529	Denitrification_nitrate_nitrogen
C00887	M00529	Denitrification_nitrate_nitrogen
C00088	M00529	Denitrification_nitrate_nitrogen
C00014	M00530	Dissimilatory_nitrate_reduction_nitrate_ammonia
C00088	M00530	Dissimilatory_nitrate_reduction_nitrate_ammonia
C00244	M00530	Dissimilatory_nitrate_reduction_nitrate_ammonia
C00014	M00531	Assimilatory_nitrate_reduction_nitrate_ammonia
C00088	M00531	Assimilatory_nitrate_reduction_nitrate_ammonia
C00244	M00531	Assimilatory_nitrate_reduction_nitrate_ammonia
C00025	M00532	Photorespiration
C00026	M00532	Photorespiration
C00197	M00532	Photorespiration
C00037	M00532	Photorespiration
C01182	M00532	Photorespiration
C00988	M00532	Photorespiration
C00014	M00532	Photorespiration
C00048	M00532	Photorespiration
C00065	M00532	Photorespiration
C00007	M00532	Photorespiration
C00168	M00532	Photorespiration
C00258	M00532	Photorespiration
C00027	M00532	Photorespiration
C00160	M00532	Photorespiration
C04052	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C04642	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C05600	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C01161	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C04186	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C03063	M00533	Homoprotocatechuate_degradation_homoprotocatechuate_2_oxohept_3_enedioate
C03012	M00534	Naphthalene_degradation_naphthalene_salicylate
C06202	M00534	Naphthalene_degradation_naphthalene_salicylate
C04314	M00534	Naphthalene_degradation_naphthalene_salicylate
C00829	M00534	Naphthalene_degradation_naphthalene_salicylate
C06204	M00534	Naphthalene_degradation_naphthalene_salicylate
C00805	M00534	Naphthalene_degradation_naphthalene_salicylate
C06203	M00534	Naphthalene_degradation_naphthalene_salicylate
C00022	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate
C00109	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate
C02226	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate
C02612	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate
C06032	M00535	Isoleucine_biosynthesis_pyruvate_2_oxobutanoate
C07209	M00537	Xylene_degradation_xylene_methylbenzoate
C07211	M00537	Xylene_degradation_xylene_methylbenzoate
C06756	M00537	Xylene_degradation_xylene_methylbenzoate
C07216	M00537	Xylene_degradation_xylene_methylbenzoate
C07214	M00537	Xylene_degradation_xylene_methylbenzoate
C06758	M00537	Xylene_degradation_xylene_methylbenzoate
C07213	M00537	Xylene_degradation_xylene_methylbenzoate
C07212	M00537	Xylene_degradation_xylene_methylbenzoate
C01454	M00537	Xylene_degradation_xylene_methylbenzoate
C07208	M00537	Xylene_degradation_xylene_methylbenzoate
C07215	M00537	Xylene_degradation_xylene_methylbenzoate
C06757	M00537	Xylene_degradation_xylene_methylbenzoate
C01455	M00538	Toluene_degradation_toluene_benzoate
C00261	M00538	Toluene_degradation_toluene_benzoate
C00180	M00538	Toluene_degradation_toluene_benzoate
C00556	M00538	Toluene_degradation_toluene_benzoate
C00596	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C06580	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C06581	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C06578	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C06582	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C02632	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C06579	M00539	Cumate_degradation_p_cumate_2_oxopent_4_enoate_2_methylpropanoate
C09822	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C09811	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C09812	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C09823	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C01063	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C09813	M00540	Benzoate_degradation_cyclohexanecarboxylic_acid_pimeloyl_CoA
C06322	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA
C00512	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA
C06749	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA
C09821	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA
C06714	M00541	Benzoyl_CoA_degradation_benzoyl_CoA_3_hydroxypimeloyl_CoA
C06584	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C06587	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C06586	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C06588	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C02526	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C06585	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C02370	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C01273	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C00180	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C06589	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C00596	M00543	Biphenyl_degradation_biphenyl_2_oxopent_4_enoate_benzoate
C08061	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate
C08062	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate
C00108	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate
C08060	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate
C00596	M00544	Carbazole_degradation_carbazole_2_oxopent_4_enoate_anthranilate
C03589	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C00423	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C12624	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C12623	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C12621	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C12622	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C00084	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C00024	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C00596	M00545	Trans_cinnamate_degradation_trans_cinnamate_acetyl_CoA
C11821	M00546	Purine_degradation_xanthine_urea
C00086	M00546	Purine_degradation_xanthine_urea
C02350	M00546	Purine_degradation_xanthine_urea
C00366	M00546	Purine_degradation_xanthine_urea
C00499	M00546	Purine_degradation_xanthine_urea
C00385	M00546	Purine_degradation_xanthine_urea
C12248	M00546	Purine_degradation_xanthine_urea
C01455	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C02923	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C04592	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C01407	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C04091	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C00090	M00547	Benzene_toluene_degradation_benzene_catechol_toluene_3_methylcatechol
C00090	M00548	Benzene_degradation_benzene_catechol
C00146	M00548	Benzene_degradation_benzene_catechol
C01407	M00548	Benzene_degradation_benzene_catechol
C00267	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose
C00103	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose
C00668	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose
C00029	M00549	Nucleotide_sugar_biosynthesis_glucose_UDP_glucose
C00072	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C14899	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C16186	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C01101	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C03291	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C00231	M00550	Ascorbate_degradation_ascorbate_D_xylulose_5P
C06729	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C07211	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C06720	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C02923	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C06731	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C01454	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C06321	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C00180	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C07215	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C06730	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C00090	M00551	Benzoate_degradation_benzoate_catechol_methylbenzoate_methylcatechol
C00236	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C00197	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C00118	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C00880	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C01286	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C01216	M00552	D_galactonate_degradation_De_Ley_Doudoroff_pathway_D_galactonate_glycerate_3P
C00052	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose
C00446	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose
C00984	M00554	Nucleotide_sugar_biosynthesis_galactose_UDP_galactose
C00114	M00555	Betaine_biosynthesis_choline_betaine
C00576	M00555	Betaine_biosynthesis_choline_betaine
C00719	M00555	Betaine_biosynthesis_choline_betaine
C00565	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C01438	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C00218	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C03920	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C00543	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C04832	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C04628	M00563	Methanogenesis_methylamine_dimethylamine_trimethylamine_methane
C00718	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C00498	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C01935	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C06400	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C00369	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C00103	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C01083	M00565	Trehalose_biosynthesis_D_glucose_1P_trehalose
C04488	M00567	Methanogenesis_CO2_methane
C00011	M00567	Methanogenesis_CO2_methane
C01438	M00567	Methanogenesis_CO2_methane
C04330	M00567	Methanogenesis_CO2_methane
C03920	M00567	Methanogenesis_CO2_methane
C01001	M00567	Methanogenesis_CO2_methane
C04832	M00567	Methanogenesis_CO2_methane
C01274	M00567	Methanogenesis_CO2_methane
C03576	M00567	Methanogenesis_CO2_methane
C04628	M00567	Methanogenesis_CO2_methane
C04377	M00567	Methanogenesis_CO2_methane
C14610	M00568	Catechol_ortho_cleavage_catechol_3_oxoadipate
