c_number	entry	name	definition
C01789	M00917	Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol	K01853;K00559;K14423;K23558;K08246;K05917;K00222;K01824;K08242;K14424;K00227;K00213;K09828
C08821	M00917	Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol	K01853;K00559;K14423;K23558;K08246;K05917;K00222;K01824;K08242;K14424;K00227;K00213;K09828
C11508	M00917	Phytosterol_biosynthesis_squalene_2_3_epoxide_campesterol_sitosterol	K01853;K00559;K14423;K23558;K08246;K05917;K00222;K01824;K08242;K14424;K00227;K00213;K09828
C05554	M00918	Aerobactin_biosynthesis_lysine_aerobactin	K03897;K03896;K03894;K03895
C20333	M00918	Aerobactin_biosynthesis_lysine_aerobactin	K03897;K03896;K03894;K03895
C00047	M00918	Aerobactin_biosynthesis_lysine_aerobactin	K03897;K03896;K03894;K03895
C03955	M00918	Aerobactin_biosynthesis_lysine_aerobactin	K03897;K03896;K03894;K03895
C01028	M00918	Aerobactin_biosynthesis_lysine_aerobactin	K03897;K03896;K03894;K03895
C06231	M00919	Ectoine_degradation_ectoine_aspartate	K15783;K15784;K15785;K15786
C03283	M00919	Ectoine_degradation_ectoine_aspartate	K15783;K15784;K15785;K15786
C19929	M00919	Ectoine_degradation_ectoine_aspartate	K15783;K15784;K15785;K15786
C00049	M00919	Ectoine_degradation_ectoine_aspartate	K15783;K15784;K15785;K15786
C00441	M00919	Ectoine_degradation_ectoine_aspartate	K15783;K15784;K15785;K15786
C00448	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C00129	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C21979	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C00235	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C21978	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C00353	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C00341	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C20834	M00921	Cyclooctatin_biosynthesis_dimethylallyl_PP_isopentenyl_PP_cyclooctatin	K13787;K18686;K22997;K22998
C00043	M00922	CMP_Neu5Ac_biosynthesis	K24257;K01654;K00983
C00128	M00922	CMP_Neu5Ac_biosynthesis	K24257;K01654;K00983
C00645	M00922	CMP_Neu5Ac_biosynthesis	K24257;K01654;K00983
C00270	M00922	CMP_Neu5Ac_biosynthesis	K24257;K01654;K00983
C19823	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C20768	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C00043	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C22270	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C20769	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C20774	M00923	UDP_L_FucNAm_biosynthesis	K15894;K19068;K24258;K24259
C11543	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C11540	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C16242	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C17401	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C16244	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C11538	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C06504	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C05773	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C16243	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C05778	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C11545	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C01051	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C11542	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C02463	M00924	Cobalamin_biosynthesis_anaerobic_uroporphyrinogen_III_sirohydrochlorin_cobyrinate_a_c_diamide	K02302;K02303;K13542;K02304;K24866;K02190;K03795;K22011;K03394;K05934;K13541;K21479;K05936;K02189;K13541;K02188;K05895;K02191;K03399;K00595;K06042;K02224
C06406	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06399	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06504	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06407	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06319	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06408	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06416	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06503	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C01051	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C06320	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C05772	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C02463	M00925	Cobalamin_biosynthesis_aerobic_uroporphyrinogen_III_precorrin_2_cobyrinate_a_c_diamide	K02303;K13542;K03394;K13540;K02229;K05934;K13540;K13541;K05936;K02228;K05895;K00595;K06042;K02224;K02230;K09882;K09883
C00430	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C00931	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C05770	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C02987	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C01024	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C21284	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C03741	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C00032	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C03263	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C01051	M00926	Heme_biosynthesis_bacteria_glutamyl_tRNA_coproporphyrin_III_heme	K02492;K01845;K01698;K01749;K01719;K13542;K01599;K00231;K01772;K00435
C06089	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11874	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11875	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C00353	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11873	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11872	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11857	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C06093	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C06090	M00927	Gibberellin_A12_biosynthesis_GAPP_GA12	K04120;K04121;K04122;K04123
C11861	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C02034	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C00859	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C11863	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C11864	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C02035	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C06094	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C11857	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C11860	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C06095	M00928	Gibberellin_A4_A1_biosynthesis_GA12_GA53_GA4_GA1	K05282;K04124
C11862	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C06089	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11874	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11859	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C00859	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11875	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11864	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C00353	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11873	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11872	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C06093	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11853	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C06090	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C11858	M00929	Gibberellin_A1_biosynthesis_GGPP_GA1	K20657;K21292;K12917;K12918;K12919
C17010	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C00251	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C17017	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C16999	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C17018	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C20772	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C20773	M00930	Menaquinone_biosynthesis_futalosine_pathway	K11782;K18285;K18286;K20810;K11783;K11784;K11785
C17010	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C00251	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C17017	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C17018	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C20772	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C20773	M00931	Menaquinone_biosynthesis_modified_futalosine_pathway	K11782;K18285;K18284;K11784;K11785
C00885	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C05427	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C05817	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C00251	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C03313	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C03657	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C02730	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C16519	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C22039	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C21084	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C03160	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C13309	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C15547	M00932	Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol	K02552;K02551;K08680;K02549;K14759;K01911;K14760;K01661;K19222;K12073;K23094;K17872;K23095
C04145	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol	K12501;K12502
C00544	M00933	Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol	K12501;K12502
